bet_id,user_id,bet_type,sport,odds,is_win,stake,gain,GGR
bet_61611,2905,multiple,Football,3.75,False,389.85,0.0,389.85
bet_61612,1058,single,Baseball,1.1,True,47.4,52.14,-4.74
bet_61613,4718,single,Cycling,2.26,True,204.7,462.62,-257.92
bet_61614,4986,multiple,Football,5.32,True,4.25,22.61,-18.36
bet_61615,638,single,Football,1.1,True,227.15,249.87,-22.72
bet_61616,2947,single,Baseball,3.98,False,169.75,0.0,169.75
bet_61617,730,single,Tennis,1.1,True,119.85,131.84,-11.99
bet_61618,3941,multiple,Football,11.23,False,61.55,0.0,61.55
bet_61619,3233,single,Tennis,1.1,True,158.25,174.08,-15.83
bet_61620,4122,single,Football,3.87,False,6.25,0.0,6.25
bet_61621,685,single,Table Tennis,1.1,False,260.5,0.0,260.5
bet_61622,4525,multiple,Snooker,1.11,True,137.0,152.07,-15.07
bet_61623,1085,single,Football,1.49,True,140.5,209.34,-68.84
bet_61624,3041,single,Football,1.41,True,43.7,61.62,-17.92
bet_61625,3477,multiple,Football,11.78,False,65.05,0.0,65.05
bet_61626,2204,single,Tennis,4.74,False,17.35,0.0,17.35
bet_61627,3284,multiple,Tennis,3.32,False,53.65,0.0,53.65
bet_61628,1521,multiple,Basketball,4.33,True,124.25,538.0,-413.75
bet_61629,826,single,Football,11.55,False,111.75,0.0,111.75
bet_61630,1497,multiple,Tennis,2.83,False,6.4,0.0,6.4
bet_61631,1692,multiple,Baseball,28.98,False,113.6,0.0,113.6
bet_61632,2872,single,Tennis,5.81,False,5.1,0.0,5.1
bet_61633,2077,multiple,Football,5.31,False,16.3,0.0,16.3
bet_61634,1116,single,Ice Hockey,2.88,False,5.25,0.0,5.25
bet_61635,56,multiple,Basketball,16.82,False,33.15,0.0,33.15
bet_61636,3523,single,Football,1.1,False,184.45,0.0,184.45
bet_61637,128,single,Football,10.54,False,646.75,0.0,646.75
bet_61638,47,single,Rugby,8.36,False,105.7,0.0,105.7
bet_61639,1119,single,Basketball,7.44,False,120.3,0.0,120.3
bet_61640,4450,single,Basketball,7.22,False,15.7,0.0,15.7
bet_61641,4912,single,Football,2.64,False,55.7,0.0,55.7
bet_61642,2301,single,Football,8.45,False,65.0,0.0,65.0
bet_61643,336,single,Basketball,5.81,False,5.8,0.0,5.8
bet_61644,4615,single,Tennis,6.47,False,34.55,0.0,34.55
bet_61645,3323,multiple,Football,9.51,False,53.3,0.0,53.3
bet_61646,3119,single,Football,5.48,False,147.2,0.0,147.2
bet_61647,1631,multiple,Tennis,1.28,True,155.05,198.46,-43.41
bet_61648,2693,single,Football,2.89,False,12.15,0.0,12.15
bet_61649,3668,multiple,Football,1.11,True,78.85,87.52,-8.67
bet_61650,4342,multiple,Football,1.86,True,13.5,25.11,-11.61
bet_61651,803,multiple,Volleyball,3.29,False,254.25,0.0,254.25
bet_61652,4652,multiple,Football,1.52,False,151.7,0.0,151.7
bet_61653,1588,single,Tennis,2.38,False,12.1,0.0,12.1
bet_61654,3898,single,Basketball,1.1,False,826.5,0.0,826.5
bet_61655,4133,single,Basketball,1.31,False,52.6,0.0,52.6
bet_61656,1372,single,Football,1.21,False,187.4,0.0,187.4
bet_61657,2807,single,Football,12.0,False,116.2,0.0,116.2
bet_61658,1057,multiple,Snooker,4.51,False,68.1,0.0,68.1
bet_61659,1954,single,Handball,8.63,False,6.85,0.0,6.85
bet_61660,247,single,Football,4.92,False,79.05,0.0,79.05
bet_61661,1388,single,Football,2.92,False,211.95,0.0,211.95
bet_61662,3930,single,Football,1.1,False,401.7,0.0,401.7
bet_61663,697,single,Handball,1.1,True,52.0,57.2,-5.2
bet_61664,4759,multiple,Basketball,13.24,False,57.0,0.0,57.0
bet_61665,644,multiple,Tennis,1.11,True,24.15,26.81,-2.66
bet_61666,795,single,Volleyball,1.1,False,61.45,0.0,61.45
bet_61667,2227,multiple,Football,6.04,False,239.15,0.0,239.15
bet_61668,4518,single,Tennis,7.02,False,576.9,0.0,576.9
bet_61669,762,single,Football,9.1,True,7.75,70.52,-62.77
bet_61670,4806,multiple,Basketball,10.57,False,99.65,0.0,99.65
bet_61671,2620,multiple,Football,7.02,False,6.1,0.0,6.1
bet_61672,715,multiple,Table Tennis,5.23,True,210.15,1099.08,-888.93
bet_61673,4802,multiple,Volleyball,2.01,False,21.45,0.0,21.45
bet_61674,4913,single,Baseball,1.1,False,204.35,0.0,204.35
bet_61675,2782,single,Basketball,1.18,True,3.1,3.66,-0.56
bet_61676,1755,single,Football,1.53,True,35.05,53.63,-18.58
bet_61677,1550,single,Football,1.17,True,28.6,33.46,-4.86
bet_61678,4753,multiple,Football,4.66,False,9.75,0.0,9.75
bet_61679,212,single,Football,1.29,True,2.7,3.48,-0.78
bet_61680,366,single,Football,3.01,False,61.1,0.0,61.1
bet_61681,3064,multiple,Football,1.11,True,313.25,347.71,-34.46
bet_61682,4089,single,Tennis,2.64,False,40.95,0.0,40.95
bet_61683,3639,single,Football,6.4,False,60.35,0.0,60.35
bet_61684,4492,single,Basketball,4.78,True,195.45,934.25,-738.8
bet_61685,4836,multiple,Snooker,5.06,True,31.55,159.64,-128.09
bet_61686,2463,single,Ice Hockey,6.64,False,1.45,0.0,1.45
bet_61687,2793,single,Basketball,5.59,False,66.5,0.0,66.5
bet_61688,4894,multiple,Handball,9.09,False,227.5,0.0,227.5
bet_61689,2389,single,Football,8.87,False,60.1,0.0,60.1
bet_61690,2550,single,Basketball,1.1,True,38.1,41.91,-3.81
bet_61691,4729,multiple,Tennis,10.45,False,414.9,0.0,414.9
bet_61692,2428,single,Football,9.96,False,14.05,0.0,14.05
bet_61693,3091,multiple,Football,1.11,False,6.3,0.0,6.3
bet_61694,3863,multiple,Tennis,5.08,False,1.3,0.0,1.3
bet_61695,2946,single,Tennis,1.1,True,59.9,65.89,-5.99
bet_61696,2699,multiple,Basketball,7.95,False,124.3,0.0,124.3
bet_61697,1057,multiple,Football,1.11,True,15.6,17.32,-1.72
bet_61698,282,multiple,Basketball,9.69,False,3.7,0.0,3.7
bet_61699,2605,single,Ice Hockey,4.28,False,622.3,0.0,622.3
bet_61700,1348,multiple,Football,12.96,False,145.8,0.0,145.8
bet_61701,4586,multiple,Football,3.94,False,99.05,0.0,99.05
bet_61702,2766,single,Basketball,1.1,False,17.45,0.0,17.45
bet_61703,3575,single,Basketball,5.47,False,121.75,0.0,121.75
bet_61704,2,single,Volleyball,1.1,False,8.4,0.0,8.4
bet_61705,4594,single,Snooker,3.41,True,60.3,205.62,-145.32
bet_61706,1162,single,Table Tennis,2.63,True,51.3,134.92,-83.62
bet_61707,4378,single,Football,2.15,False,4.8,0.0,4.8
bet_61708,3348,multiple,Football,1.11,True,154.1,171.05,-16.95
bet_61709,3081,multiple,Football,1.11,True,6.95,7.71,-0.76
bet_61710,2072,multiple,Snooker,10.67,False,42.85,0.0,42.85
bet_61711,4172,single,Snooker,1.1,False,187.95,0.0,187.95
bet_61712,4046,single,Football,9.06,False,9.95,0.0,9.95
bet_61713,1647,single,Baseball,12.0,False,7.05,0.0,7.05
bet_61714,4856,single,Snooker,6.13,False,209.05,0.0,209.05
bet_61715,929,multiple,Handball,3.13,False,184.4,0.0,184.4
bet_61716,1433,single,Tennis,5.25,False,112.45,0.0,112.45
bet_61717,4133,single,Football,2.55,False,100.85,0.0,100.85
bet_61718,4785,multiple,Basketball,2.12,True,61.05,129.43,-68.38
bet_61719,1598,single,Handball,12.0,False,73.9,0.0,73.9
bet_61720,2327,single,Football,3.86,True,296.65,1145.07,-848.42
bet_61721,4447,single,Volleyball,1.1,True,438.4,482.24,-43.84
bet_61722,1784,single,Tennis,9.77,False,82.4,0.0,82.4
bet_61723,905,single,Football,3.21,False,178.9,0.0,178.9
bet_61724,515,single,Table Tennis,5.18,False,20.15,0.0,20.15
bet_61725,3610,multiple,Tennis,21.74,False,211.45,0.0,211.45
bet_61726,3453,single,Football,6.77,False,63.6,0.0,63.6
bet_61727,4435,single,Football,6.04,True,80.65,487.13,-406.48
bet_61728,3335,single,Tennis,6.34,True,46.7,296.08,-249.38
bet_61729,1429,single,Football,3.04,True,235.2,715.01,-479.81
bet_61730,3104,single,Snooker,4.2,False,175.55,0.0,175.55
bet_61731,1458,multiple,Football,11.96,True,99.4,1188.82,-1089.42
bet_61732,4035,single,Table Tennis,3.56,True,35.35,125.85,-90.5
bet_61733,1598,multiple,Tennis,7.05,False,67.9,0.0,67.9
bet_61734,2951,single,Handball,12.0,False,84.0,0.0,84.0
bet_61735,3195,single,Ice Hockey,4.23,True,85.7,362.51,-276.81
bet_61736,3471,single,Football,12.0,False,433.9,0.0,433.9
bet_61737,2680,multiple,Football,1.11,False,23.1,0.0,23.1
bet_61738,2698,single,Snooker,8.54,True,20.9,178.49,-157.59
bet_61739,2251,single,Ice Hockey,1.1,True,162.0,178.2,-16.2
bet_61740,2779,multiple,Football,2.89,False,116.55,0.0,116.55
bet_61741,1450,multiple,Snooker,1.11,False,8.75,0.0,8.75
bet_61742,692,single,Tennis,11.94,True,234.05,2794.56,-2560.51
bet_61743,2611,multiple,Football,3.89,False,228.5,0.0,228.5
bet_61744,1079,multiple,Football,1.11,True,1.1,1.22,-0.12
bet_61745,1551,multiple,Basketball,1.75,True,8.85,15.49,-6.64
bet_61746,4466,multiple,Football,14.98,True,55.3,828.39,-773.09
bet_61747,6,single,Football,1.1,False,188.35,0.0,188.35
bet_61748,833,multiple,Football,1.39,False,6.05,0.0,6.05
bet_61749,4708,multiple,Football,17.95,False,7.7,0.0,7.7
bet_61750,3475,multiple,Tennis,1.11,True,241.35,267.9,-26.55
bet_61751,368,single,Handball,7.09,False,101.2,0.0,101.2
bet_61752,1971,single,Tennis,2.83,False,19.65,0.0,19.65
bet_61753,2947,multiple,Snooker,4.55,True,252.1,1147.05,-894.95
bet_61754,579,single,Football,1.1,True,63.6,69.96,-6.36
bet_61755,4215,single,Tennis,9.32,False,0.2,0.0,0.2
bet_61756,2039,multiple,Volleyball,1.11,True,396.35,439.95,-43.6
bet_61757,973,single,Football,1.14,False,93.6,0.0,93.6
bet_61758,3905,single,Football,1.1,False,7.1,0.0,7.1
bet_61759,2431,single,Ice Hockey,2.86,False,56.05,0.0,56.05
bet_61760,3409,single,Football,1.1,False,202.05,0.0,202.05
bet_61761,2815,single,Football,9.99,False,120.7,0.0,120.7
bet_61762,4648,single,Rugby,8.18,False,8.35,0.0,8.35
bet_61763,618,multiple,Rugby,9.31,False,993.95,0.0,993.95
bet_61764,660,multiple,Ice Hockey,9.08,False,91.25,0.0,91.25
bet_61765,213,single,Basketball,9.59,True,5.9,56.58,-50.68
bet_61766,3353,multiple,Football,1.11,False,18.5,0.0,18.5
bet_61767,2554,multiple,Volleyball,2.18,False,40.6,0.0,40.6
bet_61768,2399,multiple,Baseball,6.53,False,415.25,0.0,415.25
bet_61769,4279,single,Football,4.11,False,380.9,0.0,380.9
bet_61770,186,single,Volleyball,4.68,False,110.1,0.0,110.1
bet_61771,4749,multiple,Baseball,3.13,True,45.6,142.73,-97.13
bet_61772,2335,single,Tennis,1.1,False,36.45,0.0,36.45
bet_61773,3456,single,Ice Hockey,4.97,True,59.95,297.95,-238.0
bet_61774,119,single,Football,10.84,False,115.45,0.0,115.45
bet_61775,2802,single,Ice Hockey,2.86,False,304.55,0.0,304.55
bet_61776,417,multiple,Football,2.59,False,214.0,0.0,214.0
bet_61777,2119,single,Tennis,1.1,True,588.45,647.3,-58.85
bet_61778,1216,single,Football,5.29,False,46.45,0.0,46.45
bet_61779,1821,single,Football,4.5,True,150.4,676.8,-526.4
bet_61780,3253,multiple,Tennis,4.06,False,68.65,0.0,68.65
bet_61781,2527,single,Basketball,1.7,False,300.4,0.0,300.4
bet_61782,113,single,Volleyball,9.34,False,79.85,0.0,79.85
bet_61783,3992,multiple,Football,2.81,False,175.1,0.0,175.1
bet_61784,369,multiple,Football,7.29,False,176.35,0.0,176.35
bet_61785,4589,single,Football,1.1,False,233.0,0.0,233.0
bet_61786,2280,multiple,Football,6.62,False,28.1,0.0,28.1
bet_61787,1509,single,Ice Hockey,5.64,False,41.3,0.0,41.3
bet_61788,1922,single,Baseball,5.91,False,183.4,0.0,183.4
bet_61789,4267,multiple,Handball,12.49,False,74.65,0.0,74.65
bet_61790,4035,single,Basketball,5.04,True,9.25,46.62,-37.37
bet_61791,1351,single,Football,1.1,False,43.25,0.0,43.25
bet_61792,3766,single,Football,8.8,False,30.25,0.0,30.25
bet_61793,4643,multiple,Football,8.13,False,57.0,0.0,57.0
bet_61794,2999,multiple,Basketball,2.53,False,38.55,0.0,38.55
bet_61795,330,single,Tennis,1.82,False,373.5,0.0,373.5
bet_61796,3750,multiple,Football,7.45,True,222.85,1660.23,-1437.38
bet_61797,3347,single,Football,12.0,False,40.25,0.0,40.25
bet_61798,4070,single,Tennis,9.4,False,43.7,0.0,43.7
bet_61799,2313,single,Football,1.38,True,23.7,32.71,-9.01
bet_61800,931,single,Football,4.7,False,73.8,0.0,73.8
bet_61801,1423,single,Football,1.1,True,25.0,27.5,-2.5
bet_61802,2795,multiple,Football,1.11,True,57.25,63.55,-6.3
bet_61803,1885,single,Volleyball,11.37,False,2.35,0.0,2.35
bet_61804,2801,single,Football,6.25,False,252.85,0.0,252.85
bet_61805,516,multiple,Tennis,9.26,False,117.4,0.0,117.4
bet_61806,2979,single,Tennis,10.76,False,19.1,0.0,19.1
bet_61807,122,single,Football,6.19,False,5.95,0.0,5.95
bet_61808,1496,single,Football,1.1,True,17.2,18.92,-1.72
bet_61809,2395,single,Ice Hockey,1.55,True,847.5,1313.62,-466.12
bet_61810,4941,single,Tennis,1.1,False,449.65,0.0,449.65
bet_61811,3898,single,Tennis,2.24,True,631.8,1415.23,-783.43
bet_61812,1573,single,Ice Hockey,1.35,False,242.3,0.0,242.3
bet_61813,3015,single,Tennis,3.6,False,222.2,0.0,222.2
bet_61814,2631,single,Tennis,2.15,True,179.05,384.96,-205.91
bet_61815,3532,single,Snooker,1.1,True,97.5,107.25,-9.75
bet_61816,2188,multiple,Tennis,4.23,True,58.4,247.03,-188.63
bet_61817,178,single,Baseball,11.88,False,988.4,0.0,988.4
bet_61818,1495,single,Football,6.01,False,35.7,0.0,35.7
bet_61819,2122,single,Snooker,2.52,False,203.35,0.0,203.35
bet_61820,1143,single,Football,1.1,True,493.3,542.63,-49.33
bet_61821,3336,multiple,Football,3.28,False,268.15,0.0,268.15
bet_61822,2852,single,Football,1.1,True,139.95,153.94,-13.99
bet_61823,3885,multiple,Football,3.51,False,43.4,0.0,43.4
bet_61824,688,single,Football,6.11,False,292.45,0.0,292.45
bet_61825,1279,single,Football,4.6,False,180.7,0.0,180.7
bet_61826,2280,multiple,Volleyball,6.19,False,6.75,0.0,6.75
bet_61827,2427,single,Basketball,9.37,True,98.8,925.76,-826.96
bet_61828,3781,single,Football,3.38,False,273.3,0.0,273.3
bet_61829,1109,multiple,Ice Hockey,4.9,False,0.15,0.0,0.15
bet_61830,1349,multiple,Football,1.11,True,537.0,596.07,-59.07
bet_61831,3591,multiple,Volleyball,2.43,False,24.75,0.0,24.75
bet_61832,2882,multiple,Football,11.31,False,39.8,0.0,39.8
bet_61833,3160,single,Football,1.1,True,91.95,101.15,-9.2
bet_61834,3611,single,Tennis,1.1,True,222.9,245.19,-22.29
bet_61835,1635,multiple,Snooker,1.11,True,28.3,31.41,-3.11
bet_61836,3182,multiple,Basketball,3.01,True,69.35,208.74,-139.39
bet_61837,489,multiple,Football,7.64,False,1.5,0.0,1.5
bet_61838,2127,multiple,Football,1.11,True,116.55,129.37,-12.82
bet_61839,3283,single,Football,2.49,False,162.0,0.0,162.0
bet_61840,2105,multiple,Football,1.11,True,346.65,384.78,-38.13
bet_61841,890,multiple,Football,1.11,True,192.25,213.4,-21.15
bet_61842,2657,single,Football,7.93,False,24.8,0.0,24.8
bet_61843,4237,single,Volleyball,1.1,True,9.4,10.34,-0.94
bet_61844,363,single,Tennis,5.46,False,6.9,0.0,6.9
bet_61845,1138,multiple,Ice Hockey,15.56,False,8.1,0.0,8.1
bet_61846,3077,single,Football,4.8,True,103.65,497.52,-393.87
bet_61847,2024,single,Football,2.07,False,231.85,0.0,231.85
bet_61848,4471,multiple,Snooker,6.32,False,51.1,0.0,51.1
bet_61849,1115,multiple,Football,4.22,False,51.05,0.0,51.05
bet_61850,504,single,Football,3.86,False,215.45,0.0,215.45
bet_61851,781,single,Tennis,1.96,False,175.75,0.0,175.75
bet_61852,2396,single,Football,1.1,True,4.55,5.0,-0.45
bet_61853,2053,single,Football,1.1,True,166.6,183.26,-16.66
bet_61854,514,single,Cycling,1.1,True,200.55,220.6,-20.05
bet_61855,1234,single,Football,5.86,False,200.2,0.0,200.2
bet_61856,617,multiple,Snooker,13.14,False,505.9,0.0,505.9
bet_61857,1623,single,Football,4.87,False,8.45,0.0,8.45
bet_61858,4711,multiple,Volleyball,1.11,True,205.8,228.44,-22.64
bet_61859,4341,single,Tennis,12.0,True,478.0,5736.0,-5258.0
bet_61860,1714,multiple,Football,12.99,False,21.15,0.0,21.15
bet_61861,3180,single,Volleyball,12.0,False,53.8,0.0,53.8
bet_61862,3216,single,Football,6.63,False,156.35,0.0,156.35
bet_61863,3746,multiple,Football,2.63,True,60.85,160.04,-99.19
bet_61864,4957,multiple,Snooker,5.97,False,232.9,0.0,232.9
bet_61865,1347,single,Football,1.1,True,3.45,3.8,-0.35
bet_61866,4653,multiple,Basketball,12.37,True,143.5,1775.09,-1631.59
bet_61867,4573,multiple,Tennis,6.28,False,118.65,0.0,118.65
bet_61868,3606,single,Football,6.04,True,131.5,794.26,-662.76
bet_61869,4071,multiple,Football,9.91,True,88.05,872.58,-784.53
bet_61870,970,single,Football,8.54,False,201.4,0.0,201.4
bet_61871,246,single,Tennis,2.28,True,22.5,51.3,-28.8
bet_61872,4083,single,Tennis,8.16,False,123.15,0.0,123.15
bet_61873,771,multiple,Football,4.48,True,2.7,12.1,-9.4
bet_61874,1578,single,Football,9.46,False,832.05,0.0,832.05
bet_61875,1982,multiple,Handball,5.18,False,243.2,0.0,243.2
bet_61876,461,single,Baseball,1.1,False,6.65,0.0,6.65
bet_61877,2963,multiple,Ice Hockey,3.0,True,93.5,280.5,-187.0
bet_61878,1669,multiple,Baseball,8.25,False,3.7,0.0,3.7
bet_61879,189,single,Tennis,12.0,False,486.8,0.0,486.8
bet_61880,1062,multiple,Football,2.54,True,21.4,54.36,-32.96
bet_61881,1960,single,Football,7.42,False,41.4,0.0,41.4
bet_61882,2422,single,Badminton,3.67,True,41.6,152.67,-111.07
bet_61883,2443,multiple,Tennis,6.76,False,59.05,0.0,59.05
bet_61884,3565,single,Football,6.91,False,7.75,0.0,7.75
bet_61885,4340,multiple,Volleyball,7.81,False,312.6,0.0,312.6
bet_61886,3834,multiple,Football,8.29,True,36.75,304.66,-267.91
bet_61887,3294,single,Football,2.44,True,439.45,1072.26,-632.81
bet_61888,162,single,Basketball,1.7,False,166.1,0.0,166.1
bet_61889,85,multiple,Tennis,9.86,False,316.7,0.0,316.7
bet_61890,4342,single,Football,11.2,False,19.2,0.0,19.2
bet_61891,4650,multiple,Handball,5.41,True,69.35,375.18,-305.83
bet_61892,4683,multiple,Baseball,4.72,False,239.1,0.0,239.1
bet_61893,2292,single,Basketball,1.27,True,41.2,52.32,-11.12
bet_61894,3090,single,Basketball,1.1,False,122.1,0.0,122.1
bet_61895,2563,single,Basketball,1.12,True,36.1,40.43,-4.33
bet_61896,4738,multiple,Baseball,2.22,False,75.95,0.0,75.95
bet_61897,3306,single,Football,3.82,False,79.25,0.0,79.25
bet_61898,2520,multiple,Football,7.5,False,61.6,0.0,61.6
bet_61899,2016,single,Ice Hockey,2.35,False,548.7,0.0,548.7
bet_61900,682,single,Football,10.1,False,152.75,0.0,152.75
bet_61901,1791,single,Volleyball,1.11,False,220.5,0.0,220.5
bet_61902,3952,single,Football,1.1,True,148.45,163.29,-14.84
bet_61903,257,single,Tennis,1.37,False,7.15,0.0,7.15
bet_61904,1497,single,Football,1.47,True,63.8,93.79,-29.99
bet_61905,4938,single,Football,3.63,False,223.45,0.0,223.45
bet_61906,4291,single,Football,1.69,True,122.15,206.43,-84.28
bet_61907,4036,multiple,Tennis,12.05,False,6.0,0.0,6.0
bet_61908,1831,single,Baseball,5.18,True,20.3,105.15,-84.85
bet_61909,2661,multiple,Football,1.11,True,537.4,596.51,-59.11
bet_61910,4822,multiple,Football,1.11,False,25.9,0.0,25.9
bet_61911,804,multiple,Tennis,2.03,True,180.65,366.72,-186.07
bet_61912,772,single,Basketball,1.1,False,180.2,0.0,180.2
bet_61913,3097,single,Football,12.0,False,55.6,0.0,55.6
bet_61914,2985,multiple,Football,2.0,True,625.2,1250.4,-625.2
bet_61915,3328,single,Tennis,1.1,True,80.75,88.82,-8.07
bet_61916,1539,multiple,Football,2.12,True,28.15,59.68,-31.53
bet_61917,1002,single,Football,4.35,False,34.3,0.0,34.3
bet_61918,2722,multiple,Tennis,1.79,False,27.15,0.0,27.15
bet_61919,2789,single,Football,12.0,False,197.25,0.0,197.25
bet_61920,4622,multiple,Rugby,8.08,True,1.55,12.52,-10.97
bet_61921,1412,multiple,Tennis,1.11,True,117.45,130.37,-12.92
bet_61922,74,single,Volleyball,1.18,True,0.15,0.18,-0.03
bet_61923,3598,single,Tennis,1.1,True,83.4,91.74,-8.34
bet_61924,1607,multiple,Basketball,4.7,True,200.25,941.18,-740.93
bet_61925,377,single,Football,2.42,True,231.95,561.32,-329.37
bet_61926,169,single,Football,1.89,True,34.6,65.39,-30.79
bet_61927,2714,multiple,Ice Hockey,1.6,False,51.55,0.0,51.55
bet_61928,3803,single,Volleyball,1.1,True,20.9,22.99,-2.09
bet_61929,1490,multiple,Rugby,11.83,False,76.95,0.0,76.95
bet_61930,3648,multiple,Tennis,14.17,False,54.1,0.0,54.1
bet_61931,3293,single,Football,2.16,False,412.55,0.0,412.55
bet_61932,2412,multiple,Football,1.66,True,42.15,69.97,-27.82
bet_61933,4385,multiple,Football,4.46,True,246.65,1100.06,-853.41
bet_61934,3288,multiple,Ice Hockey,3.67,True,196.2,720.05,-523.85
bet_61935,1452,multiple,Basketball,10.67,False,9.1,0.0,9.1
bet_61936,712,multiple,Football,4.61,False,119.05,0.0,119.05
bet_61937,662,single,Tennis,1.23,False,23.95,0.0,23.95
bet_61938,3123,single,Badminton,1.28,True,3.0,3.84,-0.84
bet_61939,246,single,Football,3.37,False,8.0,0.0,8.0
bet_61940,4609,multiple,Football,9.72,False,460.9,0.0,460.9
bet_61941,1516,single,Football,1.1,False,119.95,0.0,119.95
bet_61942,1532,multiple,Football,3.7,False,7.1,0.0,7.1
bet_61943,3010,single,Tennis,1.1,True,19.3,21.23,-1.93
bet_61944,1690,single,Snooker,9.46,False,3.8,0.0,3.8
bet_61945,1314,single,Football,3.82,False,464.0,0.0,464.0
bet_61946,286,single,Football,4.23,False,95.95,0.0,95.95
bet_61947,2764,multiple,Handball,2.52,True,3.45,8.69,-5.24
bet_61948,4284,multiple,Football,1.11,False,58.0,0.0,58.0
bet_61949,617,single,Football,3.15,False,809.95,0.0,809.95
bet_61950,598,single,Tennis,1.1,True,597.1,656.81,-59.71
bet_61951,3020,multiple,Tennis,2.39,True,56.85,135.87,-79.02
bet_61952,4860,single,Football,1.1,True,318.45,350.3,-31.85
bet_61953,160,multiple,Tennis,10.69,False,243.15,0.0,243.15
bet_61954,4765,multiple,Football,7.93,False,4.35,0.0,4.35
bet_61955,3329,single,Football,3.82,False,15.2,0.0,15.2
bet_61956,1706,multiple,Tennis,6.2,False,242.2,0.0,242.2
bet_61957,3387,single,Snooker,1.1,True,11.3,12.43,-1.13
bet_61958,4673,single,Ice Hockey,8.09,True,172.15,1392.69,-1220.54
bet_61959,2503,single,Football,3.37,False,4.95,0.0,4.95
bet_61960,2549,multiple,Basketball,3.91,True,52.4,204.88,-152.48
bet_61961,1335,multiple,Snooker,11.08,True,361.05,4000.43,-3639.38
bet_61962,925,multiple,Tennis,1.96,False,268.75,0.0,268.75
bet_61963,645,single,Football,1.62,True,4.2,6.8,-2.6
bet_61964,1770,multiple,Football,6.34,False,35.9,0.0,35.9
bet_61965,4819,multiple,Football,8.89,False,18.15,0.0,18.15
bet_61966,4511,single,Football,3.13,True,282.65,884.69,-602.04
bet_61967,1674,single,Volleyball,5.17,True,6.95,35.93,-28.98
bet_61968,1945,multiple,Football,1.49,False,55.55,0.0,55.55
bet_61969,1615,single,Football,2.8,False,202.75,0.0,202.75
bet_61970,209,single,Football,10.52,False,211.85,0.0,211.85
bet_61971,1726,multiple,Snooker,1.11,False,29.6,0.0,29.6
bet_61972,1455,multiple,Football,1.11,False,59.75,0.0,59.75
bet_61973,1399,single,Basketball,12.0,False,10.25,0.0,10.25
bet_61974,2352,multiple,Football,2.53,False,424.15,0.0,424.15
bet_61975,792,multiple,Football,7.75,True,3.6,27.9,-24.3
bet_61976,1600,multiple,Ice Hockey,12.26,False,95.45,0.0,95.45
bet_61977,975,single,Volleyball,1.2,True,37.2,44.64,-7.44
bet_61978,1092,single,Basketball,9.04,False,53.3,0.0,53.3
bet_61979,1785,multiple,Basketball,4.77,True,45.4,216.56,-171.16
bet_61980,2399,single,Baseball,1.1,True,482.95,531.24,-48.29
bet_61981,2549,single,Basketball,1.1,False,20.8,0.0,20.8
bet_61982,1049,single,Formula 1,1.77,True,174.15,308.25,-134.1
bet_61983,4278,single,Football,4.2,False,9.85,0.0,9.85
bet_61984,1783,multiple,Football,1.11,False,239.35,0.0,239.35
bet_61985,3686,single,Volleyball,4.74,False,59.95,0.0,59.95
bet_61986,3073,single,Football,4.76,False,60.35,0.0,60.35
bet_61987,778,single,Football,4.78,False,30.85,0.0,30.85
bet_61988,3097,single,Handball,10.22,False,61.7,0.0,61.7
bet_61989,4718,single,Snooker,1.76,False,80.6,0.0,80.6
bet_61990,2593,single,Tennis,2.57,True,476.3,1224.09,-747.79
bet_61991,2284,single,Handball,2.84,True,94.5,268.38,-173.88
bet_61992,2003,single,Football,1.1,False,462.95,0.0,462.95
bet_61993,2496,single,Football,12.0,False,19.2,0.0,19.2
bet_61994,521,single,Football,1.1,True,161.85,178.04,-16.19
bet_61995,4898,single,Tennis,1.1,True,101.3,111.43,-10.13
bet_61996,2325,single,Football,1.1,True,13.1,14.41,-1.31
bet_61997,4443,single,Football,4.49,False,3.0,0.0,3.0
bet_61998,4171,multiple,Tennis,8.19,False,61.85,0.0,61.85
bet_61999,280,multiple,Handball,26.06,False,136.8,0.0,136.8
bet_62000,4579,single,Snooker,4.09,True,456.7,1867.9,-1411.2
bet_62001,3180,single,Football,3.54,True,72.3,255.94,-183.64
bet_62002,2375,single,Tennis,1.1,True,4.25,4.68,-0.43
bet_62003,2235,single,Tennis,4.5,False,13.05,0.0,13.05
bet_62004,3251,single,Football,2.45,False,625.1,0.0,625.1
bet_62005,2888,single,Baseball,3.18,True,43.65,138.81,-95.16
bet_62006,3544,single,Cycling,1.57,True,17.7,27.79,-10.09
bet_62007,2644,single,Ice Hockey,1.1,True,26.85,29.54,-2.69
bet_62008,2201,multiple,Football,8.59,True,148.7,1277.33,-1128.63
bet_62009,2338,single,Tennis,1.26,True,8.65,10.9,-2.25
bet_62010,2812,single,Football,1.1,True,8.0,8.8,-0.8
bet_62011,3536,single,Football,3.0,True,41.75,125.25,-83.5
bet_62012,2363,single,Football,9.46,False,7.8,0.0,7.8
bet_62013,212,multiple,Rugby,6.24,False,24.6,0.0,24.6
bet_62014,3111,multiple,Tennis,1.92,True,10.3,19.78,-9.48
bet_62015,540,single,Ice Hockey,11.04,False,19.65,0.0,19.65
bet_62016,3200,single,Ice Hockey,4.98,False,250.55,0.0,250.55
